Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Destiny 2: Beyond Light,PS4_b,Bungie Software,Bungie,,,,,,,,,,11/10/2020,9/8/2020,#VALUE!,,0,0,
Destiny 2: Beyond Light,PC_b,Bungie Software,Bungie,,,,,,,,,,11/10/2020,9/8/2020,#VALUE!,,0,0,
Devil May Cry 5 Special Edition,XS_b,Capcom,Capcom,,,,,,,,,,11/10/2020,9/16/2020,#VALUE!,,0,0,
DiRT 5,XS_b,Codemasters,Codemasters,,,,,,,,,,11/10/2020,5/7/2020,#VALUE!,,0,0,
Fortnite,XS_b,Epic Games,Epic Games,,,,,,,,,,11/10/2020,6/13/2020,#VALUE!,,0,0,
Forza Horizon 4,XS_b,Microsoft Studios,Playground Games,,,,,,,,,,11/10/2020,9/19/2020,#VALUE!,,0,0,
Fuser,XOne_b,NCSoft,Harmonix Music Systems,,,,,,,,,,11/10/2020,6/2/2020,#VALUE!,,0,0,
Fuser,PS4_b,NCSoft,Harmonix Music Systems,,,,,,,,,,11/10/2020,6/2/2020,#VALUE!,,0,0,
Fuser,PC_b,NCSoft,Harmonix Music Systems,,,,,,,,,,11/10/2020,6/2/2020,#VALUE!,,0,0,
Fuser,NS_b,NCSoft,Harmonix Music Systems,,,,,,,,,,11/10/2020,6/2/2020,#VALUE!,,0,0,
Gears Tactics,XOne_b,Xbox Game Studios,Splash Damage,,,,,,,,,,11/10/2020,4/11/2020,#VALUE!,,0,0,
Gears Tactics,XS_b,Xbox Game Studios,Splash Damage,,,,,,,,,,11/10/2020,9/11/2020,#VALUE!,,0,0,
Madden NFL 21,XS_b,Electronic Arts,EA Tiburon,,,,,,,,,,11/10/2020,5/7/2020,#VALUE!,,0,0,
Maneater,XS_b,Deep Silver,Tripwire Interactive,,,,,,,,,,11/10/2020,9/26/2020,#VALUE!,,0,0,
Marvel's Avengers,XS_b,Square Enix,Crystal Dynamics,4.5,,,,,,,,,11/10/2020,6/24/2020,#VALUE!,,0,0,
NBA 2K21,XS_b,2K Sports,Visual Concepts,,,,,,,,,,11/10/2020,6/14/2020,#VALUE!,,0,0,
Observer: System Redux,XS_b,Bloober Team,Bloober Team,,,,,,,,,,11/10/2020,6/10/2020,#VALUE!,,0,0,
Observer: System Redux,PC_b,Bloober Team,Bloober Team,,,,,,,,,,11/10/2020,9/19/2020,#VALUE!,,0,0,
Sakuna: Of Rice and Ruin,NS_b,Xseed Games,Edelweiss,8,,,,,,,,,11/10/2020,11/25/2020,#VALUE!,,0,0,
Sea of Thieves,XS_b,Xbox Game Studios,Rare Ltd.,,,,,,,,,,11/10/2020,7/4/2021,#VALUE!,,0,0,
Tetris Effect Connected,XOne_b,Enhance,"Tetris Online, Inc",7,,,,,,,,,11/10/2020,7/23/2020,#VALUE!,,0,0,
Tetris Effect Connected,XS_b,Enhance,"Tetris Online, Inc",,,,,,,,,,11/10/2020,7/23/2020,#VALUE!,,0,0,
XIII,XOne_b,Ubisoft,PlayMagic,,,,,,,,,,11/10/2020,7/6/2020,#VALUE!,,0,0,
XIII,PS4_b,Ubisoft,PlayMagic,,,,,,,,,,11/10/2020,7/6/2020,#VALUE!,,0,0,
XIII,NS_b,Ubisoft,PlayMagic,,,,,,,,,,11/10/2020,7/6/2020,#VALUE!,,0,0,
XIII (2020),PC_b,Microids,PlayMagic,2,,,,,,,,,11/10/2020,7/6/2020,#VALUE!,,0,0,
Yakuza: Like A Dragon,XS_b,Sega,Sega,,,,,,,,,,11/10/2020,5/7/2020,#VALUE!,,0,0,
Observer: System Redux,PS4_b,Bloober Team,Bloober Team,,,,,,,,,,11/11/2020,9/11/2023,#VALUE!,,0,0,
Marvel's Spider-Man: Miles Morales,All_b,Sony Interactive Entertainment,Insomniac Games,,,,6.50m,,,,,,11/12/2020,2/3/2021,#VALUE!,,0,0,
DemonÃ¢â‚¬â„¢s Souls,PS5_b,Sony Interactive Entertainment,Bluepoint Games,,,,1.40m,,,,,,11/12/2020,9/18/2020,#VALUE!,,0,0,
Assassin's Creed Valhalla,PS5_b,Ubisoft,Ubisoft,,,,,,,,,,11/12/2020,4/30/2020,#VALUE!,,0,0,
Astro's Playroom,PS5_b,Sony Interactive Entertainment,ASOBI Team,7,,,,,,,,,11/12/2020,6/13/2020,#VALUE!,,0,0,
Destruction Allstars,PS5_b,Sony Interactive Entertainment,Lucid Games,6,,,,,,,,,11/12/2020,8/2/2021,#VALUE!,,0,0,
Devil May Cry 5 Special Edition,PS5_b,Capcom,Capcom,,,,,,,,,,11/12/2020,9/16/2020,#VALUE!,,0,0,
Fortnite,PS5_b,Epic Games,Epic Games,,,,,,,,,,11/12/2020,6/13/2020,#VALUE!,,0,0,
Godfall,PS5_b,Gearbox Publishing,Counterplay Games,,,,,,,,,,11/12/2020,5/31/2020,#VALUE!,,0,0,
Godfall,PC_b,Gearbox Publishing,Counterplay Games,,,,,,,,,,11/12/2020,5/31/2020,#VALUE!,,0,0,
Just Dance 2021,XOne_b,Ubisoft,Ubisoft Paris,,,,,,,,,,11/12/2020,8/27/2020,#VALUE!,,0,0,
Just Dance 2021,XS_b,Ubisoft,Ubisoft Paris,,,,,,,,,,11/12/2020,8/27/2020,#VALUE!,,0,0,
Just Dance 2021,PS5_b,Ubisoft,Ubisoft Paris,,,,,,,,,,11/12/2020,8/27/2020,#VALUE!,,0,0,
Just Dance 2021,PS4_b,Ubisoft,Ubisoft Paris,,,,,,,,,,11/12/2020,8/27/2020,#VALUE!,,0,0,
Just Dance 2021,NS_b,Ubisoft,Ubisoft Paris,,,,,,,,,,11/12/2020,8/27/2020,#VALUE!,,0,0,
Madden NFL 21,PS5_b,EA Sports,EA Tiburon,,,,,,,,,,11/12/2020,5/14/2020,#VALUE!,,0,0,
Maneater,PS5_b,Deep Silver,Tripwire Interactive,,,,,,,,,,11/12/2020,9/26/2020,#VALUE!,,0,0,
Marvel's Avengers,PS5_b,Square Enix,Crystal Dynamics,,,,,,,,,,11/12/2020,6/24/2020,#VALUE!,,0,0,
Marvel's Spider-Man: Miles Morales,PS4_b,Sony Interactive Entertainment,Insomniac Games,,,,,,,,,,11/12/2020,9/18/2020,#VALUE!,,0,0,
MarvelÃ¢â‚¬â„¢s Spider-Man: Miles Morales,PS5_b,Sony Interactive Entertainment,Insomniac Games,7.5,,,,,,,,,11/12/2020,6/11/2020,#VALUE!,,0,0,
NBA 2K21,PS5_b,2K Sports,Visual Concepts,,,,,,,,,,11/12/2020,6/14/2020,#VALUE!,,0,0,
Observer: System Redux,PS5_b,Bloober Team,Bloober Team,,,,,,,,,,11/12/2020,6/10/2020,#VALUE!,,0,0,
Sackboy: A Big Adventure,PS5_b,Sony Interactive Entertainment,Sumo Digital,7,,,,,,,,,11/12/2020,6/11/2020,#VALUE!,,0,0,
Sackboy: A Big Adventure,PS4_b,Sony Interactive Entertainment,Sumo Digital,,,,,,,,,,11/12/2020,9/18/2020,#VALUE!,,0,0,
Call of Duty: Black Ops Cold War,XS_b,Activision,Treyarch,,,,,,,,,,11/13/2020,8/20/2020,#VALUE!,,0,0,
Call of Duty: Black Ops Cold War,PS5_b,Activision,Treyarch,7.5,,,,,,,,,11/13/2020,8/20/2020,#VALUE!,,0,0,
Call of Duty: Black Ops Cold War,PC_b,Activision,Treyarch,,,,,,,,,,11/13/2020,8/20/2020,#VALUE!,,0,0,
Kingdom Hearts: Melody of Memory,XOne_b,Square Enix,Square Enix,,,,,,,,,,11/13/2020,9/18/2020,#VALUE!,,0,0,
Kingdom Hearts: Melody of Memory,PS4_b,Square Enix,Square Enix,6,,,,,,,,,11/13/2020,9/18/2020,#VALUE!,,0,0,
Kingdom Hearts: Melody of Memory,NS_b,Square Enix,Square Enix,,,,,,,,,,11/13/2020,9/18/2020,#VALUE!,,0,0,
Need for Speed: Hot Pursuit Remastered,NS_b,Electronic Arts,Criterion Games,,,,,,,,,,11/13/2020,1/26/2021,#VALUE!,,0,0,
Yakuza: Like a Dragon,PS4_b,Sega,Sega,8.5,,,0.45m,,,,,,11/13/2020,11/5/2019,#VALUE!,,0,0,
Yakuza: Like A Dragon,XOne_b,Sega,Sega,,,,,,,,,,11/13/2020,5/7/2020,#VALUE!,,0,0,
Yakuza: Like A Dragon,PC_b,Sega,Sega,,,,,,,,,,11/13/2020,5/7/2020,#VALUE!,,0,0,
Sniper Elite 4,NS_b,Rebellion Developments,Rebellion Developments,,,,,,,,,,11/17/2020,11/5/2021,#VALUE!,,0,0,
Cyberpunk 2077,PC_b,CD Projekt Red Studio,CD Projekt Red Studio,,,,7.67m,,,,,,11/19/2020,6/10/2019,#VALUE!,,0,0,
"Momotaro Dentetsu: Showa, Heisei, Reiwa Mo Teiban!",NS_b,Konami,Konami,,,,4.00m,,,,,,11/19/2020,11/24/2020,#VALUE!,,0,0,
Cyberpunk 2077,PS4_b,CD Projekt Red Studio,CD Projekt Red Studio,8.5,,,3.84m,,,,,,11/19/2020,6/10/2019,#VALUE!,,0,0,
Cyberpunk 2077,XOne_b,CD Projekt Red Studio,CD Projekt Red Studio,,,,2.33m,,,,,,11/19/2020,6/10/2019,#VALUE!,,0,0,
Bridge Constructor: The Walking Dead,All_b,Headup Games,ClockStone,,,,,,,,,,11/19/2020,1/5/2021,#VALUE!,,0,0,
Bubble Bobble 4 Friends: The Baron is Back!,PS4_b,Taito,Taito,,,,,,,,,,11/19/2020,6/24/2020,#VALUE!,,0,0,
Hyrule Warriors: Age of Calamity,NS_b,Nintendo,Koei Tecmo Games,5,9,,4.00m,,,,,,11/20/2020,9/12/2020,#VALUE!,,0,0,
Katamari Damacy Reroll,XOne_b,Bandai Namco Entertainment,Namco,,,,,,,,,,11/20/2020,9/18/2020,#VALUE!,,0,0,
Katamari Damacy Reroll,PS4_b,Bandai Namco Entertainment,Namco,,,,,,,,,,11/20/2020,9/18/2020,#VALUE!,,0,0,
Football Manager 2021,All_b,Sega,Sports Interactive,,,,1.00m,,,,,,11/24/2020,1/5/2021,#VALUE!,,0,0,
Picross S5,NS_b,Jupiter Corporation,Jupiter Corporation,,,,,,,,,,11/26/2020,11/10/2021,#VALUE!,,0,0,
12 Minutes,XOne_b,Annapurna Interactive,Luis Antonio,,,,,,,,,,12/1/2020,6/14/2021,#VALUE!,,0,0,
12 Minutes,PC_b,Annapurna Interactive,Luis Antonio,,,,,,,,,,12/1/2020,6/14/2021,#VALUE!,,0,0,
A RatÃ¢â‚¬â„¢s Quest: The Way Back Home,XOne_b,HandyGames,The Dreamerians,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
A RatÃ¢â‚¬â„¢s Quest: The Way Back Home,PS4_b,HandyGames,The Dreamerians,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
A RatÃ¢â‚¬â„¢s Quest: The Way Back Home,PC_b,HandyGames,The Dreamerians,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
A RatÃ¢â‚¬â„¢s Quest: The Way Back Home,NS_b,HandyGames,The Dreamerians,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
Age of Empires IV,PC_b,Xbox Game Studios,World's Edge Studio,,,,,,,,,,12/1/2020,11/14/2019,#VALUE!,,0,0,
AI-LIMIT,PS4_b,Sony Computer Entertainment,Sense Games,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
ANNO: Mutationem,PS4_b,Sony Computer Entertainment,ThinkingStars,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
Anonymous;Code,NS_b,5pb,5pb. Games,,,,,,,,,,12/1/2020,6/26/2019,#VALUE!,,0,0,
Anonymous;Code,PSV_b,5pb,5pb. Games,,,,,,,,,,12/1/2020,6/26/2019,#VALUE!,,0,0,
Anonymous;Code,PS4_b,5pb,5pb. Games,,,,,,,,,,12/1/2020,6/26/2019,#VALUE!,,0,0,
Apex Legends,NS_b,Electronic Arts,Respawn Entertainment,,,,,,,,,,12/1/2020,6/19/2020,#VALUE!,,0,0,
Arcade Spirits,XOne_b,PQube,Fiction Factory Games,,,,,,,,,,12/1/2020,8/16/2019,#VALUE!,,0,0,
Arcade Spirits,PS4_b,PQube,Fiction Factory Games,,,,,,,,,,12/1/2020,8/16/2019,#VALUE!,,0,0,
Arcade Spirits,NS_b,PQube,Fiction Factory Games,,,,,,,,,,12/1/2020,8/16/2019,#VALUE!,,0,0,
As Dusk Falls,PC_b,Xbox Game Studios,Interior/Night,,,,,,,,,,12/1/2020,7/23/2020,#VALUE!,,0,0,
Avowed,XS_b,Xbox Game Studios,Obsidian Entertainment,,,,,,,,,,12/1/2020,7/23/2020,#VALUE!,,0,0,
Avowed,PC_b,Xbox Game Studios,Obsidian Entertainment,,,,,,,,,,12/1/2020,7/23/2020,#VALUE!,,0,0,
Baldur's Gate III,PC_b,Wizards of the Coast,Larian Studios,,,,,,,,,,12/1/2020,6/26/2019,#VALUE!,,0,0,
Black Book,XOne_b,HypeTrain Digital,Morteshka,,,,,,,,,,12/1/2020,1/16/2020,#VALUE!,,0,0,
Black Book,PS4_b,HypeTrain Digital,Morteshka,,,,,,,,,,12/1/2020,1/16/2020,#VALUE!,,0,0,
Black Book,PC_b,HypeTrain Digital,Morteshka,,,,,,,,,,12/1/2020,1/16/2020,#VALUE!,,0,0,
Black Book,NS_b,HypeTrain Digital,Morteshka,,,,,,,,,,12/1/2020,1/16/2020,#VALUE!,,0,0,
Blue Protocol,PC_b,Bandai Namco Entertainment,Bandai Namco Games,,,,,,,,,,12/1/2020,7/26/2019,#VALUE!,,0,0,
Boyfriend Dungeon,PC_b,Kitfox Games,Kitfox Games,,,,,,,,,,12/1/2020,12/16/2019,#VALUE!,,0,0,
BPM: Bullets Per Minute,XOne_b,Awe Interactive,Awe Interactive,,,,,,,,,,12/1/2020,7/29/2020,#VALUE!,,0,0,
BPM: Bullets Per Minute,PS4_b,Awe Interactive,Awe Interactive,,,,,,,,,,12/1/2020,7/29/2020,#VALUE!,,0,0,
Bugsnax,PS5_b,Young Horses,Young Horses,,,,,,,,,,12/1/2020,6/13/2020,#VALUE!,,0,0,
Bugsnax,PS4_b,Young Horses,Young Horses,,,,,,,,,,12/1/2020,6/13/2020,#VALUE!,,0,0,
Bugsnax,PC_b,Young Horses,Young Horses,,,,,,,,,,12/1/2020,6/13/2020,#VALUE!,,0,0,
Call of the Sea,XOne_b,Raw Fury,Out of the Blue,,,,,,,,,,12/1/2020,5/7/2020,#VALUE!,,0,0,
Call of the Sea,PC_b,Raw Fury,Out of the Blue,,,,,,,,,,12/1/2020,5/7/2020,#VALUE!,,0,0,
Call of the Sea,XS_b,Raw Fury,Out of the Blue,7.5,,,,,,,,,12/1/2020,5/7/2020,#VALUE!,,0,0,
Chivalry 2,PS5_b,Tripwire Interactive,Torn Banner Studios,,,,,,,,,,12/1/2020,6/13/2020,#VALUE!,,0,0,
Chivalry 2,XS_b,Tripwire Interactive,Torn Banner Studios,8,,,,,,,,,12/1/2020,6/18/2020,#VALUE!,,0,0,
Chivalry 2,XOne_b,Tripwire Interactive,Torn Banner Studios,,,,,,,,,,12/1/2020,6/18/2020,#VALUE!,,0,0,
Chivalry 2,PS4_b,Tripwire Interactive,Torn Banner Studios,,,,,,,,,,12/1/2020,6/18/2020,#VALUE!,,0,0,
Chronos: Before the Ashes,XOne_b,THQ Nordic,Gunfire Games,,,,,,,,,,12/1/2020,9/21/2020,#VALUE!,,0,0,
Chronos: Before the Ashes,PS4_b,THQ Nordic,Gunfire Games,,,,,,,,,,12/1/2020,9/21/2020,#VALUE!,,0,0,
Chronos: Before the Ashes,PC_b,THQ Nordic,Gunfire Games,,,,,,,,,,12/1/2020,9/21/2020,#VALUE!,,0,0,
Chronos: Before the Ashes,NS_b,THQ Nordic,Gunfire Games,,,,,,,,,,12/1/2020,9/21/2020,#VALUE!,,0,0,
Code Shifter,XOne_b,Arc System Works,Arc System Works,,,,,,,,,,12/1/2020,1/10/2020,#VALUE!,,0,0,
Code Shifter,PS4_b,Arc System Works,Arc System Works,,,,,,,,,,12/1/2020,1/10/2020,#VALUE!,,0,0,
Code Shifter,PC_b,Arc System Works,Arc System Works,,,,,,,,,,12/1/2020,1/10/2020,#VALUE!,,0,0,
Code Shifter,NS_b,Arc System Works,Arc System Works,,,,,,,,,,12/1/2020,1/10/2020,#VALUE!,,0,0,
Convallaria,PS4_b,Sony Computer Entertainment,Loong Force,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
Convergence: A League of Legends Story,PC_b,Riot Games,Double Stallion Games,,,,,,,,,,12/1/2020,1/13/2020,#VALUE!,,0,0,
Cris Tales,XOne_b,Modus Games,Dreams Uncorporated,,,,,,,,,,12/1/2020,8/10/2019,#VALUE!,,0,0,
Cris Tales,PS4_b,Modus Games,Dreams Uncorporated,,,,,,,,,,12/1/2020,8/10/2019,#VALUE!,,0,0,
Cris Tales,PC_b,Modus Games,Dreams Uncorporated,,,,,,,,,,12/1/2020,8/10/2019,#VALUE!,,0,0,
Cris Tales,NS_b,Modus Games,Dreams Uncorporated,,,,,,,,,,12/1/2020,8/10/2019,#VALUE!,,0,0,
Cris Tales,XS_b,Modus Games,Dreams Uncorporated,,,,,,,,,,12/1/2020,6/18/2020,#VALUE!,,0,0,
Cris Tales,PS5_b,Modus Games,Dreams Uncorporated,,,,,,,,,,12/1/2020,6/18/2020,#VALUE!,,0,0,
Cthulhu Saves Christmas,PC_b,Zeboyd Games,Zeboyd Games,,,,,,,,,,12/1/2020,8/1/2019,#VALUE!,,0,0,
Cyber Shadow,XOne_b,Yacht Club Games,Mechanical Head Studios,,,,,,,,,,12/1/2020,7/16/2020,#VALUE!,,0,0,
Cyber Shadow,PS4_b,Yacht Club Games,Mechanical Head Studios,,,,,,,,,,12/1/2020,7/16/2020,#VALUE!,,0,0,
Cyber Shadow,PC_b,Yacht Club Games,Mechanical Head Studios,,,,,,,,,,12/1/2020,7/16/2020,#VALUE!,,0,0,
Cyber Shadow,NS_b,Yacht Club Games,Mechanical Head Studios,8,,,,,,,,,12/1/2020,7/16/2020,#VALUE!,,0,0,
Dangerous Driving 2,XOne_b,Three Fields Entertainment,Three Fields Entertainment,,,,,,,,,,12/1/2020,7/7/2020,#VALUE!,,0,0,
Dangerous Driving 2,PS4_b,Three Fields Entertainment,Three Fields Entertainment,,,,,,,,,,12/1/2020,7/7/2020,#VALUE!,,0,0,
Dangerous Driving 2,PC_b,Three Fields Entertainment,Three Fields Entertainment,,,,,,,,,,12/1/2020,7/7/2020,#VALUE!,,0,0,
Dangerous Driving 2,NS_b,Three Fields Entertainment,Three Fields Entertainment,,,,,,,,,,12/1/2020,7/7/2020,#VALUE!,,0,0,
Dark Envoy,XOne_b,Event Horizon Software,Event Horizon Software,,,,,,,,,,12/1/2020,8/9/2019,#VALUE!,,0,0,
Dark Envoy,PS4_b,Event Horizon Software,Event Horizon Software,,,,,,,,,,12/1/2020,8/9/2019,#VALUE!,,0,0,
Dark Envoy,PC_b,Event Horizon Software,Event Horizon Software,,,,,,,,,,12/1/2020,8/9/2019,#VALUE!,,0,0,
Darkest Dungeon 2,XOne_b,Merge Games,Red Hook Studios,,,,,,,,,,12/1/2020,6/27/2019,#VALUE!,,0,0,
Darkest Dungeon 2,PS4_b,Merge Games,Red Hook Studios,,,,,,,,,,12/1/2020,6/27/2019,#VALUE!,,0,0,
Darkest Dungeon 2,NS_b,Merge Games,Red Hook Studios,,,,,,,,,,12/1/2020,6/27/2019,#VALUE!,,0,0,
Darkest Dungeon 2,Linux_b,Merge Games,Red Hook Studios,,,,,,,,,,12/1/2020,6/27/2019,#VALUE!,,0,0,
Dead by Daylight,XS_b,Behaviour Interactive,Behaviour Interactive,,,,,,,,,,12/1/2020,9/22/2020,#VALUE!,,0,0,
Dead by Daylight,PS5_b,Behaviour Interactive,Behaviour Interactive,,,,,,,,,,12/1/2020,9/22/2020,#VALUE!,,0,0,
Death March Club,PC_b,Too Kyo Games,Too Kyo Games,,,,,,,,,,12/1/2020,6/18/2019,#VALUE!,,0,0,
Deathloop,XS_b,Bethesda Softworks,Arkane Studios,,,,,,,,,,12/1/2020,6/13/2020,#VALUE!,,0,0,
Destiny 2: Beyond Light,XS_b,Bungie Software,Bungie,,,,,,,,,,12/1/2020,9/8/2020,#VALUE!,,0,0,
Destiny 2: Beyond Light,PS5_b,Bungie Software,Bungie,,,,,,,,,,12/1/2020,9/8/2020,#VALUE!,,0,0,
DevilÃ¢â‚¬â„¢s Hunt,XOne_b,1C Company,Layopi Games,,,,,,,,,,12/1/2020,8/7/2019,#VALUE!,,0,0,
DevilÃ¢â‚¬â„¢s Hunt,PS4_b,1C Company,Layopi Games,,,,,,,,,,12/1/2020,8/7/2019,#VALUE!,,0,0,
DevilÃ¢â‚¬â„¢s Hunt,NS_b,1C Company,Layopi Games,,,,,,,,,,12/1/2020,8/7/2019,#VALUE!,,0,0,
Disco Elysium,XOne_b,ZA/UM,ZA/UM,,,,,,,,,,12/1/2020,5/31/2020,#VALUE!,,0,0,
Disco Elysium,NS_b,ZA/UM,ZA/UM,,,,,,,,,,12/1/2020,5/31/2020,#VALUE!,,0,0,
Dungeons & Dragons: Dark Alliance,PC_b,Tuque Games,Tuque Games,,,,,,,,,,12/1/2020,12/19/2019,#VALUE!,,0,0,
Dying Light 2 Stay Human,PS4_b,Techland,Techland,,,,,,,,,,12/1/2020,6/15/2021,#VALUE!,,0,0,
Dying Light 2 Stay Human,XOne_b,Techland,Techland,,,,,,,,,,12/1/2020,6/15/2021,#VALUE!,,0,0,
Dying Light 2 Stay Human,PC_b,Techland,Techland,,,,,,,,,,12/1/2020,6/15/2021,#VALUE!,,0,0,
Earth Defense Force: World Brothers,PS4_b,D3 Publisher,D3 Publisher,,,,,,,,,,12/1/2020,7/16/2020,#VALUE!,,0,0,
Earth Defense Force: World Brothers,NS_b,D3 Publisher,D3 Publisher,,,,,,,,,,12/1/2020,7/16/2020,#VALUE!,,0,0,
Empire of Sin,NS_b,Paradox Interactive,Romero Games,,,,,,,,,,12/1/2020,6/12/2019,#VALUE!,,0,0,
Empire of Sin,PS4_b,Paradox Interactive,Romero Games,,,,,,,,,,12/1/2020,6/12/2019,#VALUE!,,0,0,
Empire of Sin,XOne_b,Paradox Interactive,Romero Games,,,,,,,,,,12/1/2020,6/12/2019,#VALUE!,,0,0,
Empire of Sin,PC_b,Paradox Interactive,Romero Games,,,,,,,,,,12/1/2020,6/12/2019,#VALUE!,,0,0,
Everwild,XOne_b,Xbox Game Studios,Rare Ltd.,,,,,,,,,,12/1/2020,7/23/2020,#VALUE!,,0,0,
Everwild,XS_b,Xbox Game Studios,Rare Ltd.,,,,,,,,,,12/1/2020,7/23/2020,#VALUE!,,0,0,
Evil Genius 2 World Domination,PC_b,Rebellion,Rebellion Developments,,,,,,,,,,12/1/2020,6/27/2019,#VALUE!,,0,0,
Evotinction,PS4_b,Sony Computer Entertainment,Spikewave Games,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
F.I.S.T.,PS4_b,Sony Computer Entertainment,TiGames,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
Five Nights at Freddy's: Security Breach,PC_b,Scott Cawthon,Steel Wool Studios,,,,,,,,,,12/1/2020,8/13/2020,#VALUE!,,0,0,
Gamedec,PC_b,Anshar Studios,Anshar Studios,,,,,,,,,,12/1/2020,8/13/2019,#VALUE!,,0,0,
Gears 5,XS_b,Xbox Game Studios,The Coalition,,,,,,,,,,12/1/2020,6/17/2020,#VALUE!,,0,0,
Genshin Impact,iOS_b,miHoYo,miHoYo,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
Genshin Impact,NS_b,miHoYo,miHoYo,,,,,,,,,,12/1/2020,1/14/2020,#VALUE!,,0,0,
Genso Skydrift,PS4_b,illuCalab,illuCalab,,,,,,,,,,12/1/2020,6/16/2019,#VALUE!,,0,0,
Georifters,XOne_b,Another Indie,Busy Toaster,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
Georifters,PS4_b,Another Indie,Busy Toaster,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
Georifters,PC_b,Another Indie,Busy Toaster,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
Georifters,NS_b,Another Indie,Busy Toaster,,,,,,,,,,12/1/2020,8/5/2019,#VALUE!,,0,0,
Granblue Fantasy: Relink,PS4_b,Cygames,Cygames,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
Gridiron Champions,XOne_b,iMackulate Vision Gaming,iMackulate Vision Gaming,,,,,,,,,,12/1/2020,10/18/2019,#VALUE!,,0,0,
Gridiron Champions,PS4_b,iMackulate Vision Gaming,iMackulate Vision Gaming,,,,,,,,,,12/1/2020,10/18/2019,#VALUE!,,0,0,
Gridiron Champions,PC_b,iMackulate Vision Gaming,iMackulate Vision Gaming,,,,,,,,,,12/1/2020,10/18/2019,#VALUE!,,0,0,
Griftlands,PC_b,Klei Entertainment,Klei Entertainment,,,,,,,,,,12/1/2020,6/11/2019,#VALUE!,,0,0,
Hades,PC_b,Supergiant Games,Supergiant Games,,,,,,,,,,12/1/2020,12/6/2018,#VALUE!,,0,0,
Heart of the Woods,NS_b,Sekai Project,Studio Elan,,,,,,,,,,12/1/2020,6/19/2019,#VALUE!,,0,0,
Hollow Knight: Silksong,NS_b,Team Cherry,Team Cherry,,,,,,,,,,12/1/2020,6/11/2019,#VALUE!,,0,0,
Hollow Knight: Silksong,PC_b,Team Cherry,Team Cherry,,,,,,,,,,12/1/2020,6/11/2019,#VALUE!,,0,0,
Hot Lava,Linux_b,Klei Entertainment,Klei Entertainment,,,,,,,,,,12/1/2020,7/1/2019,#VALUE!,,0,0,
Hot Lava,PC_b,Klei Entertainment,Klei Entertainment,,,,,,,,,,12/1/2020,7/1/2019,#VALUE!,,0,0,
Humankind,PC_b,Sega,Amplitude Studios,,,,,,,,,,12/1/2020,10/20/2019,#VALUE!,,0,0,
Hypercharge: Unboxed,PC_b,Digital Cybercherries,Digital Cybercherries,,,,,,,,,,12/1/2020,1/17/2020,#VALUE!,,0,0,
Hytale,PC_b,Hypixel Studios,Hypixel Studios,,,,,,,,,,12/1/2020,11/29/2019,#VALUE!,,0,0,
In Nightmare,PS4_b,Sony Computer Entertainment,Magicfish Studio,,,,,,,,,,12/1/2020,8/6/2019,#VALUE!,,0,0,
ITTA,PC_b,Armor Games,Glass Revolver,,,,,,,,,,12/1/2020,1/14/2020,#VALUE!,,0,0,
ITTA,NS_b,Armor Games,Glass Revolver,,,,,,,,,,12/1/2020,1/14/2020,#VALUE!,,0,0,
Jett: The Far Shore,PS5_b,Superbrothers,Superbrothers,,,,,,,,,,12/1/2020,6/14/2020,#VALUE!,,0,0,
Jett: The Far Shore,PS4_b,Superbrothers,Superbrothers,,,,,,,,,,12/1/2020,6/14/2020,#VALUE!,,0,0,
Jett: The Far Shore,PC_b,Superbrothers,Superbrothers,,,,,,,,,,12/1/2020,6/14/2020,#VALUE!,,0,0,
Kerbal Space Program 2,XOne_b,Squad,Squad,,,,,,,,,,12/1/2020,10/24/2019,#VALUE!,,0,0,
Kerbal Space Program 2,PS4_b,Squad,Squad,,,,,,,,,,12/1/2020,10/24/2019,#VALUE!,,0,0,
Kerbal Space Program 2,PC_b,Squad,Squad,,,,,,,,,,12/1/2020,10/24/2019,#VALUE!,,0,0,
KingÃ¢â‚¬â„¢s Bounty II,XOne_b,1C Entertainment,1C Entertainment,,,,,,,,,,12/1/2020,8/20/2019,#VALUE!,,0,0,
