Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Micro Machines V4,PC_b,Codemasters,Supersonic Software,,,,,,,,,,6/30/2006,,#VALUE!,,0,0,
Swords of Destiny,PS2_b,Rising Star,Artoon,,,,,,,,,,6/30/2006,,#VALUE!,,0,0,
Sudoku Mania,DS_b,UFO Interactive,FrontLine Studios,,,,,0.10m,0.09m,0.00m,,0.01m,6/30/2006,,0.10,,0.10,0.1,
Asterix & Obelix XXL2: Mission: Las Vegum,PS2_b,Atari,Etranges Libellules,,,,,,,,,,6/30/2006,,#VALUE!,,0,0,
Power Fighters,PS2_b,505 Games,Daft,,,,,,,,,,7/1/2006,,#VALUE!,,0,0,
Kitty Luv,PC_b,Activision Value,Unknown,,,,,,,,,,7/2/2006,,#VALUE!,,0,0,
Glory of the Roman Empire,PC_b,CDV Software Entertainment,Haemimont Games,,,,,0.00m,,0.00m,,0.00m,7/3/2006,,0.00,,0.00,0,
Bet on Soldier: Blood of Sahara,PC_b,Focus Home Interactive,Kylotonn Entertainment,,,,,,,,,,7/3/2006,,#VALUE!,,0,0,
For Liberty!,PC_b,Battlefront.com,Hussar Games,,,,,,,,,,7/4/2006,,#VALUE!,,0,0,
Lord of the Rings: Battle for Middle-Earth,X360_b,Electronic Arts,EA Los Angeles,,,,,0.31m,0.28m,,,0.02m,7/5/2006,,0.31,,0.31,0.31,
The Lord of the Rings: The Battle for Middle-Earth II,X360_b,Electronic Arts,EA Los Angeles,,8,,,0.05m,,0.04m,,0.00m,7/5/2006,,0.05,,0.05,0.05,
Hanakisou,PS2_b,Prototype,HaccaWorks,,,,,,,,,,7/6/2006,,#VALUE!,,0,0,
Hiiro no Kakera,PS2_b,Idea Factory,Idea Factory,,,,,,,,,,7/6/2006,,#VALUE!,,0,0,
Kodomo no Tame no Yomi Kikase: Ehon de Asobou 1-Kan,DS_b,Starfish,Starfish,,,,,,,,,,7/6/2006,,#VALUE!,,0,0,
Kodomo no Tame no Yomi Kikase: Ehon de Asobou 2-Kan,DS_b,Starfish,Starfish,,,,,,,,,,7/6/2006,,#VALUE!,,0,0,
Kodomo no Tame no Yomi Kikase: Ehon de Asobou 3-Kan,DS_b,Starfish,Starfish,,,,,,,,,,7/6/2006,,#VALUE!,,0,0,
Milon no Hoshizora Shabon: Puzzle Kumikyoku,DS_b,Hudson Soft,Hudson Soft,,,,,,,,,,7/6/2006,,#VALUE!,,0,0,
Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2_b,Daito,Paon Corporation,,,,,0.03m,,,0.03m,,7/6/2006,,0.03,,0.03,0.03,
Brave Story: Boku no Kioku to Negai,DS_b,Bandai,Namco Bandai Games America,,,,,0.02m,,,0.02m,,7/6/2006,,0.02,,0.02,0.02,
Brave Story: Wataru no Bouken,PS2_b,Sony Computer Entertainment,SIMS,,,,,,,,,,7/6/2006,,#VALUE!,,0,0,
Last Hope,NG_b,Unknown,NG:DEV.TEAM,,,,,,,,,,7/10/2006,,#VALUE!,,0,0,
Prey,Series_b,Bethesda Softworks,Human Head Studios,,,,2.50m,,,,,,7/11/2006,1/27/2021,#VALUE!,,0,0,
Prey,All_b,2K Games,Human Head Studios,,,,1.00m,,,,,,7/11/2006,1/27/2021,#VALUE!,,0,0,
Prey,X360_b,2K Games,Venom Games / Human Head Studios,,8.2,,,0.32m,0.27m,0.03m,,0.02m,7/11/2006,,0.32,,0.32,0.32,
Chromehounds,X360_b,Sega,From Software,,6.4,,0.26m,,,,,,7/11/2006,,#VALUE!,,0,0,
Prey,PC_b,2K Games,Human Head Studios,,8.5,,,0.04m,,0.04m,,0.00m,7/11/2006,,0.04,,0.04,0.04,
Ultimate Board Game Collection,PS2_b,Valcon Games,Jack of All Games,,,,,0.01m,0.01m,0.00m,,0.00m,7/11/2006,,0.01,,0.01,0.01,
Nancy Drew: Danger By Design,PC_b,Her Interactive,Her Interactive,,,,,0.00m,,0.00m,,0.00m,7/11/2006,,0.00,,0.00,0,
Frogger,XBL_b,Konami,Digital Eclipse,,6.4,8,,,,,,,7/12/2006,,#VALUE!,,0,0,
Mad Tracks,PC_b,Element 5,Load Inc.,,,,,,,,,,7/12/2006,,#VALUE!,,0,0,
Jukugon,PSP_b,Sega,Sonic Team,,,,,,,,,,7/13/2006,,#VALUE!,,0,0,
Jikkyou Powerful Pro Yakyuu 13,PS2_b,Konami,PawaPuro Production,,,,,0.35m,,,0.35m,,7/13/2006,,0.35,,0.35,0.35,
Project Hacker: Kakusei,DS_b,Nintendo,RED Entertainment,,,,,0.10m,,,0.10m,,7/13/2006,,0.10,,0.10,0.1,
Naruto RPG 3: Rejiuu vs Konoha Shoutai,DS_b,Takara Tomy,Takara Tomy,,,,,0.09m,,,0.09m,,7/13/2006,,0.09,,0.09,0.09,
Quiz Mobile Gundam: Toi Senshi DX,PSP_b,Namco Bandai,Bandai Namco Games,,,,,0.04m,,,0.04m,,7/13/2006,,0.04,,0.04,0.04,
Tengai Makyo: Dai Yon no Mokushiroku,PSP_b,Hudson Soft,RED Entertainment,,,,,0.01m,,,0.01m,,7/13/2006,,0.01,,0.01,0.01,
bit Generations: Dotstream,GBA_b,Nintendo,skip Ltd.,,8,,,0.01m,,,0.01m,0.00m,7/13/2006,,0.01,,0.01,0.01,
bit Generations: Dialhex,GBA_b,Nintendo,skip Ltd.,,7,,,0.01m,,,0.01m,0.00m,7/13/2006,,0.01,,0.01,0.01,
bit Generations: Boundish,GBA_b,Nintendo,skip Ltd.,,4,,,0.00m,,,0.00m,0.00m,7/13/2006,,0.00,,0.00,0,
Wildlife Park 2,PC_b,Deep Silver,B.Alive,,,,,0.00m,,0.00m,,,7/17/2006,,0.00,,0.00,0,
NCAA Football 07,All_b,EA Sports,EA Tiburon,,,,2.50m,,,,,,7/18/2006,10/18/2022,#VALUE!,,0,0,
NCAA Football 07,PS2_b,Electronic Arts,EA Sports,,8.9,,,1.70m,1.41m,0.05m,,0.23m,7/18/2006,,1.70,,1.70,1.7,
NCAA Football 07,X360_b,Electronic Arts,Electronic Arts,,8,,,0.73m,0.67m,,,0.06m,7/18/2006,,0.73,,0.73,0.73,
Warpath,PC_b,Groove Games,Digital Extremes,,,,,,,,,,7/18/2006,,#VALUE!,,0,0,
X-Change 3,PC_b,Peach Princess,Crowd,,,,,,,,,,7/18/2006,,#VALUE!,,0,0,
NCAA Football 07,XB_b,EA Sports,EA Sports,,8.8,,,0.56m,0.42m,0.12m,,0.01m,7/18/2006,,0.56,,0.56,0.56,
Super Dragon Ball Z,PS2_b,Atari,Crafts & Meister,,,,0.47m,,,,,,7/18/2006,,#VALUE!,,0,0,
NCAA Football 07,PSP_b,Electronic Arts,EA Sports,,7.6,,,0.37m,0.34m,,,0.03m,7/18/2006,,0.37,,0.37,0.37,
Valkyrie Profile: Lenneth,PSP_b,Square Enix,tri-Ace,,8.1,,0.19m,,,,,,7/18/2006,,#VALUE!,,0,0,
Monster House,DS_b,THQ,Artificial Mind and Movement,,,,,0.16m,0.14m,0.01m,,0.01m,7/18/2006,,0.16,,0.16,0.16,
Monster House,PS2_b,THQ,Artificial Mind and Movement,,,,,0.14m,0.07m,0.05m,,0.02m,7/18/2006,,0.14,,0.14,0.14,
Monster House,GC_b,THQ,Artificial Mind and Movement,,,,,0.14m,0.11m,0.03m,,0.00m,7/18/2006,,0.14,,0.14,0.14,
Monster House,GBA_b,THQ,Artificial Mind and Movement,,,,,0.09m,0.06m,0.02m,,0.00m,7/18/2006,,0.09,,0.09,0.09,
Miami Vice: The Game,PSP_b,Vivendi Games,Rebellion Developments,,,,,0.06m,0.06m,0.00m,,0.00m,7/18/2006,,0.06,,0.06,0.06,
Blade Dancer: Lineage of Light,PSP_b,Nippon Ichi Software,Hit Maker,,,,,0.06m,0.05m,0.00m,,0.00m,7/18/2006,,0.06,,0.06,0.06,
BorderZone,PC_b,1C Company,Unknown,,,,,,,,,,7/19/2006,,#VALUE!,,0,0,
Cloning Clyde,XBL_b,NinjaBee,NinjaBee,,7.6,,,,,,,,7/19/2006,,#VALUE!,,0,0,
Battle Stadium D.O.N,All_b,Namco Bandai Games,Eighting,,,,0.25m,,,,,,7/20/2006,11/21/2020,#VALUE!,,0,0,
Minna no DS Seminar: Kanpeki Kanji Ryoku,DS_b,TDK Core,TDK Core,,,,,0.16m,,,0.16m,,7/20/2006,,0.16,,0.16,0.16,
Battle Stadium D.O.N,PS2_b,Bandai,Eighting,,,,,0.15m,,,0.15m,,7/20/2006,,0.15,,0.15,0.15,
Battle Stadium D.O.N,GC_b,Namco Bandai,Eighting,,,,,0.09m,,,0.09m,0.00m,7/20/2006,,0.09,,0.09,0.09,
Bleach: Heat the Soul 3,PSP_b,Sony Computer Entertainment,Eighting,,,,,0.07m,,,0.07m,,7/20/2006,,0.07,,0.07,0.07,
Minna no DS Seminar: Kanpeki Eitango Ryoku,DS_b,TDK Core,TDK Core,,,,,0.06m,,,0.06m,,7/20/2006,,0.06,,0.06,0.06,
Wrestle Kingdom,PS2_b,Yuke's,Yuke's Future Media Creators,,,,,0.03m,,,0.03m,,7/20/2006,,0.03,,0.03,0.03,
Portable Island: Tenohira Resort,PSP_b,Namco Bandai,Bandai Namco Games,,,,,0.02m,,,0.02m,,7/20/2006,,0.02,,0.02,0.02,
GunParade Orchestra: Ao no Shou,PS2_b,Sony Computer Entertainment,Alfa System,,,,,0.01m,,,0.01m,,7/20/2006,,0.01,,0.01,0.01,
Ultraman Fighting Evolution 0,PSP_b,Banpresto,Banpresto,,,,,0.01m,,,0.01m,,7/20/2006,,0.01,,0.01,0.01,
King's Field: Additional I,PSP_b,From Software,From Software,,,,,0.01m,,,0.01m,,7/20/2006,,0.01,,0.01,0.01,
Heracles: Battle With The Gods,PC_b,Midas Interactive Entertainment,Neko Entertainment,,,,,,,,,,7/21/2006,,#VALUE!,,0,0,
ZooCube,PS2_b,Midas Interactive Entertainment,PuzzleKings,,,,,,,,,,7/21/2006,,#VALUE!,,0,0,
World War II Combat: Iwo Jima,XB_b,Groove Games,Direct Action Games,,,,,0.01m,0.01m,0.00m,,0.00m,7/21/2006,,0.01,,0.01,0.01,
Cocoto Kart Racer,PC_b,Midas Interactive Entertainment,Neko Entertainment,,,,,,,,,,7/21/2006,,#VALUE!,,0,0,
The Ant Bully,PC_b,Midway Games,Artificial Mind and Movement,,,,,,,,,,7/24/2006,,#VALUE!,,0,0,
The Ant Bully,GC_b,Midway Games,Artificial Mind and Movement,,,,,0.12m,0.09m,0.02m,,0.00m,7/24/2006,,0.12,,0.12,0.12,
The Ant Bully,PS2_b,Midway Games,Artificial Mind and Movement,,,,,0.10m,0.05m,0.04m,,0.01m,7/24/2006,,0.10,,0.10,0.1,
The Ant Bully,GBA_b,Midway Games,Artificial Mind and Movement,,5.2,,,0.04m,0.03m,0.01m,,0.00m,7/24/2006,,0.04,,0.04,0.04,
Painkiller: Hell Wars,XB_b,DreamCatcher Interactive,People Can Fly,,,,,0.04m,0.03m,0.01m,,0.00m,7/24/2006,,0.04,,0.04,0.04,
CivCity: Rome,PC_b,2K Games,FireFly Studios / Firaxis Games,,,,,0.00m,,0.00m,,0.00m,7/24/2006,,0.00,,0.00,0,
Warpath,XB_b,Groove Games,Digital Extremes,,,,,0.00m,0.00m,0.00m,,0.00m,7/24/2006,,0.00,,0.00,0,
Civilization IV: Warlords,PC_b,2K Games,Firaxis Games,,,,,,,,,,7/24/2006,,#VALUE!,,0,0,
Tekken: Dark Resurrection,PSP_b,Namco Bandai,8ing/Raizing,8.9,8.7,,3.37m,,,,,,7/25/2006,,#VALUE!,,0,0,
Galaga,XBL_b,Namco Bandai,Namco Bandai Games,,6.5,,,,,,,,7/26/2006,,#VALUE!,,0,0,
Pia Carrot e Youkoso!!,PC_b,Cocktail Soft,Cocktail Soft,,,,,,,,,,7/26/2006,,#VALUE!,,0,0,
Sprint Cars: Road to Knoxville,PC_b,THQ,Big Ant Studios,,,,,,,,,,7/26/2006,,#VALUE!,,0,0,
Sprint Cars: Road to Knoxville,PS2_b,THQ,Big Ant Studios,,,,,0.07m,0.03m,0.03m,,0.01m,7/26/2006,,0.07,,0.07,0.07,
Summon Night: Swordcraft Story,GBA_b,Atlus,Flight-Plan,,,,,0.02m,0.02m,0.01m,,0.00m,7/26/2006,,0.02,,0.02,0.02,
Battle B-Daman,GBA_b,Atlus,Atlus Co.,,6,,,0.01m,0.00m,0.00m,,0.00m,7/26/2006,,0.01,,0.01,0.01,
Last Escort: Kurochou Special Night,PS2_b,D3 Publisher,Vingt-et-un Systems,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
Sengoku Basara 2,PS2_b,Capcom,Capcom,,,,,0.26m,,,0.26m,,7/27/2006,,0.26,,0.26,0.26,
Kamaitachi no Yoru Ã— 3,PS2_b,Sega,ChunSoft,,,,0.19m,,,,,,7/27/2006,,#VALUE!,,0,0,
Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,DS_b,Sega,Sega,,,,0.14m,,,,,,7/27/2006,,#VALUE!,,0,0,
Derby Stallion P,PSP_b,Enterbrain,ParityBit,,,,,0.10m,,,0.10m,,7/27/2006,,0.10,,0.10,0.1,
Kinnikuman Muscle Grand Prix Max,PS2_b,Konami,Aki Corporation,,,,,0.05m,,,0.05m,,7/27/2006,,0.05,,0.05,0.05,
Jinsei Game DS,DS_b,Atlus,Takara Tomy,,,,,0.02m,,,0.02m,,7/27/2006,,0.02,,0.02,0.02,
Asobi ni Iku yo! Chikyuu Pinchi no Konyaku Sengen,PS2_b,Idea Factory,Idea Factory,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
bit Generations: Coloris,GBA_b,Nintendo,skip Ltd.,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
bit Generations: Digidrive,GBA_b,Nintendo,Q-Games,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
bit Generations: Orbital,GBA_b,Nintendo,skip Ltd.,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
bit Generations: Soundvoyager,GBA_b,Nintendo,skip Ltd.,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
bit Generations: Soundvoyager,GBA_b,Nintendo,skip Ltd.,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
Densha de Go! Pocket: Toukaidousen Hen,PSP_b,Taito,Taito Corporation,,,,,,,,,,7/27/2006,,#VALUE!,,0,0,
GT Racers,GBA_b,Liquid Games,Alten8,,,,,,,,,,7/28/2006,,#VALUE!,,0,0,
Pri-Saga! Boku no Hi wa xxx,PC_b,Abel,Abel Software,,,,,,,,,,7/28/2006,,#VALUE!,,0,0,
Tenkuu no Symphonia 1+2 Pack,PC_b,F&C,Cocktail Soft,,,,,,,,,,7/28/2006,,#VALUE!,,0,0,
Tenkuu no Symphonia 2,PC_b,F&C,Cocktail Soft,,,,,,,,,,7/28/2006,,#VALUE!,,0,0,
Formula 1 06,PS2_b,Sony Computer Entertainment,Studio Liverpool,,,,,0.04m,,,0.04m,,7/28/2006,,0.04,,0.04,0.04,
City Soccer Challenge,PS2_b,Phoenix Games,Data Design Interactive,,,,,,,,,,7/28/2006,,#VALUE!,,0,0,
Big Oil: Build an Oil Empire,PC_b,Tri Synergy,Tri Synergy,,,,,,,,,,7/31/2006,,#VALUE!,,0,0,
Combat Mission Anthology,PC_b,Take-Two Interactive,Big Time Software,,,,,,,,,,7/31/2006,,#VALUE!,,0,0,
Total War: Eras,PC_b,Sega,The Creative Assembly,,,,,,,,,,8/1/2006,,#VALUE!,,0,0,
FlatOut 2,PS2_b,Vivendi Games,Bugbear Entertainment,,,,,0.16m,0.08m,0.06m,,0.02m,8/1/2006,,0.16,,0.16,0.16,
Super Monkey Ball Adventure,GC_b,Sega,Traveller's Tales,,,,,0.15m,0.12m,0.03m,,0.00m,8/1/2006,,0.15,,0.15,0.15,
Barnyard,GC_b,THQ,Blue Tongue,,,,,0.12m,0.09m,0.02m,,0.00m,8/1/2006,,0.12,,0.12,0.12,
Barnyard,PS2_b,THQ,Blue Tongue,,,,,0.09m,0.05m,0.04m,,0.01m,8/1/2006,,0.09,,0.09,0.09,
Barnyard,GBA_b,THQ,Halfbrick Studios,,5.6,,,0.05m,0.03m,0.01m,,0.00m,8/1/2006,,0.05,,0.05,0.05,
FlatOut 2,XB_b,Vivendi Games,Bugbear Entertainment,,,,,0.04m,0.03m,0.01m,,0.00m,8/1/2006,,0.04,,0.04,0.04,
Super Monkey Ball Adventure,PS2_b,Sega,Traveller's Tales,,,,,0.03m,0.01m,0.01m,,0.00m,8/1/2006,,0.03,,0.03,0.03,
Dungeon Siege II: Broken World,PC_b,2K Games,Gas Powered Games,,,,,0.01m,0.01m,,,0.00m,8/1/2006,,0.01,,0.01,0.01,
FlatOut 2,PC_b,Vivendi Games,Bugbear Entertainment,,,,,0.00m,,0.00m,,0.00m,8/1/2006,,0.00,,0.00,0,
Barnyard,PC_b,THQ,Blue Tongue,,,,,,,,,,8/1/2006,,#VALUE!,,0,0,
Battleground Europe: World War II Online,PC_b,Matrix Games,Cornered Rat,,,,,,,,,,8/1/2006,,#VALUE!,,0,0,
SafeCracker: The Ultimate Puzzle Adventure,PC_b,The Adventure Company,Kheops Studio,,,,,,,,,,8/2/2006,,#VALUE!,,0,0,
Street Fighter II' Hyper Fighting,XBL_b,Capcom,Sensory Sweep,,6.9,,,,,,,,8/2/2006,,#VALUE!,,0,0,
Frets on Fire,PC_b,Unknown,Unreal Voodoo,,,,,,,,,,8/3/2006,,#VALUE!,,0,0,
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 6: 7Cafe Keishikina Bomber Powerful 2,PS2_b,D3 Publisher,Sankyo,,,,,,,,,,8/3/2006,,#VALUE!,,0,0,
Puzzle Series: Jigsaw Puzzle Koinu Mekuri Hen,DS_b,Hudson Soft,Hudson Soft,,,,,,,,,,8/3/2006,,#VALUE!,,0,0,
Puzzle Series: Jigsaw Puzzle: Koneko Mekuri,DS_b,Hudson Soft,Hudson Soft,,,,,,,,,,8/3/2006,,#VALUE!,,0,0,
Universal Combat Collectors Edition,PC_b,3000AD,"3000AD, Inc.",,,,,,,,,,8/3/2006,,#VALUE!,,0,0,
Wizardry Gaiden: Prisoners of the Battles,PS2_b,Taito,Taito Corporation,,,,,,,,,,8/3/2006,,#VALUE!,,0,0,
Rhythm Tengoku,GBA_b,Nintendo,Nintendo SPD Group No.1,,,,,0.30m,,,0.30m,0.01m,8/3/2006,5/31/2018,0.30,,0.30,0.3,
SD Gundam G Generation Portable,PSP_b,Namco Bandai,Bandai Namco Games,,,,0.29m,,,,,,8/3/2006,,#VALUE!,,0,0,
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,PS2_b,Sega,Sammy Studios,,,,0.27m,,,,,,8/3/2006,,#VALUE!,,0,0,
Atsumare! Power Pro Kun no DS Koushien,DS_b,Konami,PawaPuro Production,,,,,0.10m,,,0.10m,,8/3/2006,,0.10,,0.10,0.1,
Tokimeki Memorial Girl's Side 2nd Kiss,PS2_b,Konami,Konami,,,,,0.05m,,,0.05m,,8/3/2006,,0.05,,0.05,0.05,
SingStar Anthems,PS2_b,Sony Computer Entertainment,SCEE London Studio,,,,,0.89m,,0.68m,,0.20m,8/4/2006,,0.89,,0.89,0.89,
Forbidden Siren 2,PS2_b,Sony Computer Entertainment,SCE Japan Studio,,,,,0.08m,,,0.08m,,8/4/2006,9/16/2018,0.08,,0.08,0.08,
Dead Rising,Series_b,Capcom,Capcom,,,,16.00m,,,,,,8/8/2006,2/3/2020,#VALUE!,,0,0,
Dead Rising,All_b,Capcom,Capcom,,,,3.20m,,,,,,8/8/2006,10/10/2020,#VALUE!,,0,0,
Dead Rising,X360_b,Capcom,Capcom Production Studio 1,,8.4,,1.80m,,,,,,8/8/2006,,#VALUE!,,0,0,
Seawolves: Submarines on Hunt,PC_b,Evolved Games,Unknown,,,,,,,,,,8/8/2006,,#VALUE!,,0,0,
LarryBoy and the Bad Apple,All_b,Crave Entertainment,Papaya Studios,,,,0.08m,,,,,,8/8/2006,9/26/2022,#VALUE!,,0,0,
Big Idea's VeggieTales: LarryBoy and the Bad Apple,PS2_b,Crave Entertainment,Papaya Studios,,,,,0.02m,0.01m,0.01m,,0.00m,8/8/2006,,0.02,,0.02,0.02,
Big Idea's VeggieTales: LarryBoy and the Bad Apple,GBA_b,Crave Entertainment,DC Studios,,,,,0.02m,0.01m,0.00m,,0.00m,8/8/2006,,0.02,,0.02,0.02,
Super Robot Taisen: Original Generation,GBA_b,Atlus,Banpresto,,,,,0.01m,0.01m,0.00m,,0.00m,8/8/2006,,0.01,,0.01,0.01,
Pac-Man,XBL_b,Namco Bandai,Namco Bandai Games,,7,,,,,,,,8/9/2006,,#VALUE!,,0,0,
Numpla & Oekaki Puzzle,PSP_b,Success,Black Jack,,,,,,,,,,8/10/2006,,#VALUE!,,0,0,
Quiz Kirameki Star Road,DS_b,Taito,Taito Corporation,,,,,,,,,,8/10/2006,,#VALUE!,,0,0,
Melty Blood: Act Cadenza,PS2_b,Sega,Ecole,,,,,0.11m,,,0.11m,,8/10/2006,,0.11,,0.11,0.11,
Kirarin * Revolution: Kira Kira Idol Audition,DS_b,Konami,Konami,,,,,0.11m,,,0.11m,,8/10/2006,,0.11,,0.11,0.11,
Chuugaku Eitango Target 1800 DS,DS_b,IE Institute,IE Institute,,,,,0.07m,,,0.07m,,8/10/2006,,0.07,,0.07,0.07,
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP_b,Sega,Sammy Studios,,,,,0.06m,,,0.06m,,8/10/2006,,0.06,,0.06,0.06,
Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,DS_b,Sega,Sammy Studios,,,,,0.05m,,,0.05m,,8/10/2006,,0.05,,0.05,0.05,
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,PSP_b,Yamasa Entertainment,Yamasa Entertainment,,,,,0.02m,,,0.02m,,8/10/2006,,0.02,,0.02,0.02,
Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2_b,D3 Publisher,Ride On,,,,,0.02m,,,0.02m,,8/10/2006,,0.02,,0.02,0.02,
Anstoss 2007,PC_b,Trendverlag,Ascaron,,,,,,,,,,8/10/2006,,#VALUE!,,0,0,
Eitango Target 1900 DS,DS_b,IE Institute,IE Institute,,,,,,,,,,8/10/2006,,#VALUE!,,0,0,
Arabians Lost: The Engagement on Desert,PC_b,Quinrose,QuinRose,,,,,,,,,,8/11/2006,,#VALUE!,,0,0,
Bibi and Tina: Holidays on Martinshof,GBA_b,Kiddinx,Morgen Studios,,,,,,,,,,8/11/2006,,#VALUE!,,0,0,
Iron Aces: Heros of WWII,PC_b,Take-Two Interactive,Unknown,,,,,,,,,,8/12/2006,,#VALUE!,,0,0,
Higurashi Daybreak,PC_b,Twilight Frontier,Twilight Frontier,,,,,,,,,,8/13/2006,,#VALUE!,,0,0,
Carnage Heart Portable,PSP_b,Genki,ArtDink,,,,,,,,,,8/13/2006,,#VALUE!,,0,0,
DarkStar One,PC_b,CDV Software Entertainment,Ascaron Entertainment,,,,,0.03m,,0.03m,,0.00m,8/14/2006,,0.03,,0.03,0.03,
Sacred Gold,PC_b,Strategy First,Ascaron Entertainment,,,,,0.02m,,0.02m,,0.00m,8/14/2006,,0.02,,0.02,0.02,
World Racing 2,PC_b,Evolved Games,Synetic,,,,,0.00m,,0.00m,,0.00m,8/14/2006,,0.00,,0.00,0,
Dirge of Cerberus: Final Fantasy VII,PS2_b,Square Enix,Square Enix,,5.7,,1.50m,,,,,,8/15/2006,,#VALUE!,,0,0,
Dirge of Cerberus: Final Fantasy VII,PS2_b,Square Enix,Square Enix,,5.8,,,0.97m,0.46m,,0.51m,,8/15/2006,,0.97,,0.97,0.97,
Pirates: Legend of the Black Buccaneer,XB_b,Valcon Games,WideScreen Games,,,,,,,,,,8/15/2006,,#VALUE!,,0,0,
N3: Ninety-Nine Nights,X360_b,Microsoft Game Studios,Q Entertainment / Phantagram,,6.3,,,0.30m,0.20m,0.03m,0.05m,0.02m,8/15/2006,,0.30,,0.30,0.3,
Deep Labyrinth,DS_b,Atlus,Unknown,7,,,,0.07m,0.06m,,,0.00m,8/15/2006,,0.07,,0.07,0.07,
D1 Professional Drift Grand Prix Series,PS2_b,Yuke's,Yuke's Future Media Creators,,,,,0.03m,0.01m,0.01m,,0.00m,8/15/2006,,0.03,,0.03,0.03,
Payout Poker & Casino,PSP_b,Namco,Bits Studios,,,,,0.02m,0.02m,,,0.00m,8/15/2006,,0.02,,0.02,0.02,
Pirates: Legend of the Black Buccaneer,PS2_b,Valcon Games,WideScreen Games,,,,,0.02m,0.01m,0.01m,,0.00m,8/15/2006,,0.02,,0.02,0.02,
Games Explosion!,GBA_b,THQ,FrontLine Studios,,4,,,0.02m,0.01m,0.00m,,0.00m,8/15/2006,,0.02,,0.02,0.02,
Xyanide,XB_b,Playlogic Game Factory,Playlogic,,,,,0.00m,0.00m,0.00m,,0.00m,8/15/2006,,0.00,,0.00,0,
World Racing 2,XB_b,Evolved Games,Synetic,,,,,0.00m,0.00m,0.00m,,0.00m,8/15/2006,,0.00,,0.00,0,
Neverwinter Nights: Darkness over Daggerford,All_b,Ossian Studios,Ossian Studios,,,,0.03m,,,,,,8/16/2006,3/15/2021,#VALUE!,,0,0,
Victoria: Revolutions,PC_b,GamersGate,Paradox Interactive,,,,,,,,,,8/17/2006,,#VALUE!,,0,0,
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2_b,Daito,Daito,,,,,0.11m,,,0.11m,,8/17/2006,,0.11,,0.11,0.11,
Battleship / Connect Four / Sorry! / Trouble,DS_b,"Destination Software, Inc",Gravity-I,,,,,0.05m,0.04m,0.00m,,0.00m,8/17/2006,,0.05,,0.05,0.05,
Clue / Mouse Trap / Perfection / Aggravation,DS_b,Unknown,Gravity-I,,,,,0.01m,0.01m,,,0.00m,8/17/2006,,0.01,,0.01,0.01,
Evil Days of Luckless John,PC_b,Playlogic Game Factory,Centauri Production,,,,,,,,,,8/17/2006,,#VALUE!,,0,0,
Premier Manager 2006-2007,PC_b,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,8/18/2006,,#VALUE!,,0,0,
Premier Manager 2006-2007,PS2_b,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,8/18/2006,,#VALUE!,,0,0,
Pro Cycling Manager Season 2006: Le Tour de France,PC_b,Focus Home Interactive,Cyanide Studio,,,,,,,,,,8/18/2006,,#VALUE!,,0,0,
The Addams Family,PC_b,Unknown,GameFabrique,,,,,,,,,,8/18/2006,,#VALUE!,,0,0,
Trickstar,GBA_b,Oxygen Interactive,Tantalus Interactive,,,,,,,,,,8/18/2006,,#VALUE!,,0,0,
Tenchu: Dark Secret,DS_b,Nintendo,From Software,,,,,0.05m,0.03m,0.00m,0.01m,0.00m,8/21/2006,4/22/2018,0.05,,0.05,0.05,
Freedom Wings,DS_b,Natsume,BELUGA Computer Inc.,,,,,0.02m,0.02m,0.00m,,0.00m,8/21/2006,,0.02,,0.02,0.02,
Ship Simulator 2006,PC_b,DreamCatcher Interactive,VSTEP,,,,,0.00m,,0.00m,,0.00m,8/21/2006,,0.00,,0.00,0,
"Astro Junk: It's Space, Garbage and Rapid Fire Fun!",PC_b,"GamesCafe, Inc.","Unicorn Labs, LLC.",,,,,,,,,,8/21/2006,,#VALUE!,,0,0,
Madden NFL 07,All_b,EA Sports,EA Tiburon,,,,7.40m,,,,,,8/22/2006,10/19/2022,#VALUE!,,0,0,
